UMLClass,UMLEntity,UMLDescription,ConceptName,ConceptPreferredName,Classification,ConceptCode,ConceptDefinition,ConceptDefinitionSource,ModifiedDate,HumanVerified
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,"An object representing only the first course of Radiation procedure; including dosages, locations, stop and start dates",Radiation-Induced_Change,Radiation-Induced Change,ObjectClass,C22493,Techniques used for altering the genetic material of an organism by exposure to ionizing radiation.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,"An object representing only the first course of Radiation procedure; including dosages, locations, stop and start dates",Electromagnetic_Radiation,Electromagnetic Radiation,ObjectClass,C17050,The radiation of energy as transverse waves that is produced by moving charges.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,"An object representing only the first course of Radiation procedure; including dosages, locations, stop and start dates",Course,Course,ObjectClass,C25379,"Passage through time; duration; a systematic or/and orderly succession; a sequence, e.g. course of treatment; a mode of action or behavior; natural development, typical manner of proceeding.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,stopDate,The date on which the patient completes or receives the last radiation treatment at any facility. ,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,stopDate,The date on which the patient completes or receives the last radiation treatment at any facility. ,End,End,Property,C25496,"The point or place at which something terminates in time, space, or extent.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,numberOfTreatments,Records the total number of  treatment sessions (fractions) administered during the first course of therapy. ,Number,Number,Property,C25337,"A numeral or string of numerals expressing value, quantity, or identification.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,location,Identifies the location of the facility where radiation treatment was administered during first course of treatment.,Anatomic_Sites,Anatomic Site,Property,C13717,Named locations of or within the body.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,location,Identifies the location of the facility where radiation treatment was administered during first course of treatment.,Location,Location,Property,C25341,"A position, site, or point in space where something can be found.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,volume,Identifies the volume or anatomic target of the most clinically significant regional radiation therapy delivered to the patient during the first course of therapy,Publication_Volume,Volume,Property,C43320,A publication that is one of a set of several similar publications.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,volume,Identifies the volume or anatomic target of the most clinically significant regional radiation therapy delivered to the patient during the first course of therapy,Volume,Volume,Property,C25335,The amount of three dimensional space occupied by an object or the capacity of a space or container.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,regionalDose,The dominant or most clinically significant total dose of regional radiation therapy delivered to the patient during the first course of treatment. The unit of measure is centiGray (cGy).,Regional,Regional,Property,C25643,Limited to a particular location or area.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,regionalDose,The dominant or most clinically significant total dose of regional radiation therapy delivered to the patient during the first course of treatment. The unit of measure is centiGray (cGy).,Dose,Dose,Property,C25488,The total quantity or strength of a substance administered at one time.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,regionalDose,The dominant or most clinically significant total dose of regional radiation therapy delivered to the patient during the first course of treatment. The unit of measure is centiGray (cGy).,Local-Regional,Local,Property,C25388,Affecting only a restricted part or area (of the body).,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,boostDose,Records the additional dose delivered to that part of the treatment volume encompassed by the boost fields or devices. The unit of measure is centiGray (cGy).,Dose,Dose,Property,C25488,The total quantity or strength of a substance administered at one time.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,boostDose,Records the additional dose delivered to that part of the treatment volume encompassed by the boost fields or devices. The unit of measure is centiGray (cGy).,Boost,Boost,Property,C25438,Increase or raise.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,boostModality,Records the radiation treatment?boost modality used to deliver the most clinically significant dose to the primary volume of interest during the first course of treatment,Modality,Modality,Property,C41147,"A specific manner, characteristic, pattern of application or the employment of, any therapeutic agent or method of treatment, especially involving the physical treatment of a condition.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,boostModality,Records the radiation treatment?boost modality used to deliver the most clinically significant dose to the primary volume of interest during the first course of treatment,Boost,Boost,Property,C25438,Increase or raise.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,regionalModality,Records the dominant modality of radiation therapy used to deliver the clinically most significant regional dose to the primary volume of interest during the first course of treatment.,Regional,Regional,Property,C25643,Limited to a particular location or area.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,regionalModality,Records the dominant modality of radiation therapy used to deliver the clinically most significant regional dose to the primary volume of interest during the first course of treatment.,Modality,Modality,Property,C41147,"A specific manner, characteristic, pattern of application or the employment of, any therapeutic agent or method of treatment, especially involving the physical treatment of a condition.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.FirstCourseRadiation,regionalModality,Records the dominant modality of radiation therapy used to deliver the clinically most significant regional dose to the primary volume of interest during the first course of treatment.,Local-Regional,Local,Property,C25388,Affecting only a restricted part or area (of the body).,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Recurrence,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Recurrence,An object representing recurring tumor data.,Recurrence,Recurrence,ObjectClass,C3352,Happening again (especially at regular intervals).,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Recurrence,id,System generated internal identifier,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Recurrence,id,System generated internal identifier,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Recurrence,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Recurrence,date,The date of this recurrence of this tumor.,Date_Value,Date,Property,C48871,A string unique to a time duration of 24 hours between 2 successive midnights defined by the local time zone. The specific representation of a date will depend on which calendar convention is in force as well as local ordering conventions.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Recurrence,date,The date of this recurrence of this tumor.,Date,Date,Property,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Recurrence,type,Code for the type of recurrence after a period of documented disease free intermission or remission.,Type,Type,Property,C25284,Something distinguishable as an identifiable class based on common qualities.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherProcedure,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherProcedure,An object representing all other procedure activities,Procedure,Procedure,ObjectClass,C25218,A particular course of action intended to achieve a result.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherProcedure,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherProcedure,An object representing all other procedure activities,Other,Other,ObjectClass,C17649,Different than the one(s) previously specified or mentioned.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalLymphNodeSurgery,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalLymphNodeSurgery,An object representing surgery for the regional lymph node,Regional,Regional,ObjectClass,C25643,Limited to a particular location or area.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalLymphNodeSurgery,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalLymphNodeSurgery,An object representing surgery for the regional lymph node,Node,Node,ObjectClass,C45804,Any bulge or swelling of an anatomical structure or part.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalLymphNodeSurgery,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalLymphNodeSurgery,An object representing surgery for the regional lymph node,Lymph,Lymph,ObjectClass,C13252,"A clear, transparent, sometimes faintly yellow and slightly opalescent fluid that is collected from the tissues throughout the body, flows in the lymphatic vessels (through the lymph nodes), and is eventually added to the venous blood circulation. Lymph consists of a clear liquid portion, varying numbers of white blood cells (chiefly lymphocytes), and a few red blood cells.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalLymphNodeSurgery,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalLymphNodeSurgery,An object representing surgery for the regional lymph node,Surgery,Surgery,ObjectClass,C17173,The branch of medical science that treats disease or injury by operative procedures.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HormoneTherapy,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HormoneTherapy,An object representing Hormone adminstration in the treatment of  tumors,Therapy_Object,Therapy Object,ObjectClass,C41174,Pre-clinical trials experiment conducted on the animal model with the goal to reduce cancer burden.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HormoneTherapy,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HormoneTherapy,An object representing Hormone adminstration in the treatment of  tumors,Hormone_Therapy,Hormone Therapy,ObjectClass,C15445,"Various treatment modalities that produce the desired therapeutic effect by means of change of hormone/hormones level. The treatment may include administration of hormones or hormone analogs to the patient, or decreasing the level of hormones in the body by using hormone antagonists, or hormone ablation therapy. The concept covers but not limited to: intermittent or permanent hormone suppression or ablation in treatment of hormone-dependent tumors, hormone replacement therapy of any kind, hormonal component of gender reassignment therapy, hormonal contraception, surgical and radiation castration.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HormoneTherapy,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HormoneTherapy,An object representing Hormone adminstration in the treatment of  tumors,Hormone,Hormone,ObjectClass,C2315,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HormoneTherapy,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HormoneTherapy,An object representing Hormone adminstration in the treatment of  tumors,Therapeutic_Procedure,Therapeutic Procedure,ObjectClass,C49236,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HormoneTherapy,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HormoneTherapy,An object representing Hormone adminstration in the treatment of  tumors,Treatment,Treatment,ObjectClass,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Immunotherapy,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Immunotherapy,"An object representing Immunotherapy, the body's natural defense system, in the treatment of  tumors",Immunotherapy,Immunotherapy,ObjectClass,C15262,"Therapy that designed to induce changes of patient's immune status in treatment of disease. The concept encompassing various treatment modalities including active and passive immunization, treatment with immunopotentiators, immunosuppressants and nonspecific systemic immunostimulators and adjuvants, desensitization to any allergens, bone marrow transplantation, thymus implantation.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrineProcedure,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrineProcedure,An object representing the Hematology Transplant Endocrine procedure,Procedure,Procedure,ObjectClass,C25218,A particular course of action intended to achieve a result.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrineProcedure,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrineProcedure,An object representing the Hematology Transplant Endocrine procedure,Endocrine,Endocrine,ObjectClass,C41064,Collective designation for those tissues capable of secreting hormones.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrineProcedure,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.HemTransplantEndocrineProcedure,An object representing the Hematology Transplant Endocrine procedure,Graft,Graft,ObjectClass,C12981,Tissue or organ transplanted from a donor to a recipient.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalDistantSurgery,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalDistantSurgery,An object representing regional distant surgery,Regional,Regional,ObjectClass,C25643,Limited to a particular location or area.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalDistantSurgery,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalDistantSurgery,An object representing regional distant surgery,Distant,Distant,ObjectClass,C25321,"Far apart in space, time, or relevance.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalDistantSurgery,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.RegionalDistantSurgery,An object representing regional distant surgery,Surgery,Surgery,ObjectClass,C17173,The branch of medical science that treats disease or injury by operative procedures.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,An object representing the address of the patient and the diagnosis,Address,Address,ObjectClass,C25407,"A standardized representation of the geographical location of a person, business, building, or organization.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,id,System generated internal identifier,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,id,System generated internal identifier,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,address1,The number and street address or the mailing address,,,,,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,address2,"This data item provides the ability to store additional address information such as the name of a place or facility, a nursing home, or the name of an apartment complex.",,,,,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,zipcode,The postal code of the mailing address,,,,,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,city,Name of city of the address.,City,City,Property,C25160,A large and densely populated urban area; a city specified in an address.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,state,The name of the state of the address,State,State,Property,C25687,The way something is with respect to its main attributes.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,state,The name of the state of the address,US_State,State,Property,C30010,"One of the fifty states which is a member of the federation known as the United States of America. Other US geographic areas, such as Puerto Rico and the District of Columbia, are essentially equivalent to State when used in an address.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,county,Code for the county of the address,County,County,Property,C49292,A region created by territorial division for the purpose of local government.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.Address,country,Code for the country of the address,Country,Country,Property,C25464,"A collective generic term that refers here to a wide variety of dependencies, areas of special sovereignty, uninhabited islands, and other entities in addition to the traditional countries or independent states.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherTherapy,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherTherapy,An object representing all other thearpy treatments,Therapy_Object,Therapy Object,ObjectClass,C41174,Pre-clinical trials experiment conducted on the animal model with the goal to reduce cancer burden.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherTherapy,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherTherapy,An object representing all other thearpy treatments,Other_Therapy,Other Therapy,ObjectClass,C15645,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherTherapy,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherTherapy,An object representing all other thearpy treatments,Therapeutic_Procedure,Therapeutic Procedure,ObjectClass,C49236,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherTherapy,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherTherapy,An object representing all other thearpy treatments,Other,Other,ObjectClass,C17649,Different than the one(s) previously specified or mentioned.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherTherapy,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.OtherTherapy,An object representing all other thearpy treatments,Treatment,Treatment,ObjectClass,C15368,An action or administration of therapeutic agents to produce an effect that is intended to alter the course of a pathologic process.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,An object that describes how far a cancer has spread at the time of diagnosis,Staging,Staging,ObjectClass,C15608,The process of defining at what point in the natural history of a malignant disease a patient is when a diagnosis is made.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,An object that describes how far a cancer has spread at the time of diagnosis,Collaborative_Staging,Collaborative Staging,ObjectClass,C62575,"A coding system for staging of cancer bringing together the principles of Summary Stage, the TNM categories and stage groupings, and the SEER Extent of Disease (EOD) coding structure, creating a carefully selected set of data items that describe how far a cancer has spread at the time of diagnosis. The Collaborative Staging System uses a modified EOD coding system, a five-field, 10 digit system: tumor size (3 digits), extension of the primary tumor (2 digits), regional lymph node involvement (highest specific lymph node chain involved by tumor) (1 digit), the number of pathologically reviewed regional lymph nodes that are positive (2 digits), and the number of pathologically examined regional lymph nodes (2 digits).",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,id,System generated internal identifier,Idaho,Idaho,Property,C43499,A state in the northern Rocky Mountains of western United States. Its capital is Boise.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,id,System generated internal identifier,Indonesia,Indonesia,Property,C16728,"A country in Southeastern Asia, comprising the archipelago between the Indian Ocean and the Pacific Ocean.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,id,System generated internal identifier,Identifier,Identifier,Property,C25364,"One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,extension,This belongs to the set of Collaborative Staging (CS) data items effective with 2004 diagnosis. It is based on and replaces EOD--Extension (790) and EOD--Extension Prost Path (800). This modification for CS is collapsible into AJCC T code according to the,Extension_Number,Extension,Property,C62139,The number assigned within an organization to an individual telephone that extends the external telephone number.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,extension,This belongs to the set of Collaborative Staging (CS) data items effective with 2004 diagnosis. It is based on and replaces EOD--Extension (790) and EOD--Extension Prost Path (800). This modification for CS is collapsible into AJCC T code according to the,Extension,Extension,Property,C25270,An addition to the length of something; the spreading of something into new regions.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,tumorSize,"CS Tumor Size is used to record the largest dimension, or the diameter of the primary tumor in millimeters (for example:  1 mm = 001, 1 cm = 010).",Size,Size,Property,C25681,The physical magnitude of something.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,tumorSize,"CS Tumor Size is used to record the largest dimension, or the diameter of the primary tumor in millimeters (for example:  1 mm = 001, 1 cm = 010).",Neoplasm,Neoplasm,Property,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,tumorSizeExtEvaluation,"This belongs to the set of Collaborative Staging (CS) data items effective with 2004 diagnosis. ?CS Tumor Size/Ext Eval? records how the codes for ""CS Tumor Size? [2800] and ?CS Extension? [2810] were determined based on the diagnostic methods employed. T",Size,Size,Property,C25681,The physical magnitude of something.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,tumorSizeExtEvaluation,"This belongs to the set of Collaborative Staging (CS) data items effective with 2004 diagnosis. ?CS Tumor Size/Ext Eval? records how the codes for ""CS Tumor Size? [2800] and ?CS Extension? [2810] were determined based on the diagnostic methods employed. T",Neoplasm,Neoplasm,Property,C3262,"An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,tumorSizeExtEvaluation,"This belongs to the set of Collaborative Staging (CS) data items effective with 2004 diagnosis. ?CS Tumor Size/Ext Eval? records how the codes for ""CS Tumor Size? [2800] and ?CS Extension? [2810] were determined based on the diagnostic methods employed. T",Evaluation,Evaluation,Property,C25214,"Systematic, objective appraisal of the significance, effectiveness, and impact of activities or condition according to specified objectives and criteria.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,tumorSizeExtEvaluation,"This belongs to the set of Collaborative Staging (CS) data items effective with 2004 diagnosis. ?CS Tumor Size/Ext Eval? records how the codes for ""CS Tumor Size? [2800] and ?CS Extension? [2810] were determined based on the diagnostic methods employed. T",EXT1_wt_Allele,EXT1 wt Allele,Property,C50957,"Human EXT1 wild-type allele is located within 8q24.11-q24.13 and is approximately 312 kb in length. This allele, which encodes exostosin-1 protein, is involved in the chain elongation step of heparin/heparin sulfate biosynthesis. Certain allelic variants of the EXT1 gene cause multiple exostoses type I.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,lymphNodes,This belongs to the set of Collaborative Staging (CS) data items effective with 2004 diagnosis. It is based on and replaces EOD--Lymph Node Involv [810]. This modification for CS is collapsible into AJCC N code according to the sixth edition of <i>AJCC Ca,Lymph_Node,Lymph Node,Property,C12745,"Small, bean-shaped organs located along the channels of the lymphatic system. The lymph nodes store special cells that can trap bacteria or cancer cells traveling through the body in lymph. Clusters of lymph nodes are found in the underarms, groin, neck, chest, and abdomen. Also called lymph glands.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,lymphNodes,This belongs to the set of Collaborative Staging (CS) data items effective with 2004 diagnosis. It is based on and replaces EOD--Lymph Node Involv [810]. This modification for CS is collapsible into AJCC N code according to the sixth edition of <i>AJCC Ca,Lymph,Lymph,Property,C13252,"A clear, transparent, sometimes faintly yellow and slightly opalescent fluid that is collected from the tissues throughout the body, flows in the lymphatic vessels (through the lymph nodes), and is eventually added to the venous blood circulation. Lymph consists of a clear liquid portion, varying numbers of white blood cells (chiefly lymphocytes), and a few red blood cells.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,lymphNodes,This belongs to the set of Collaborative Staging (CS) data items effective with 2004 diagnosis. It is based on and replaces EOD--Lymph Node Involv [810]. This modification for CS is collapsible into AJCC N code according to the sixth edition of <i>AJCC Ca,Mouse_Lymph_Nodes,Murine Lymph Nodes,Property,C23676,,,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,lymphNodesAtEvaluation,"This data item is used in CS to identify whether the M (of AJCC TNM) was clinically or pathologically diagnosed and by what methods, ""CS Mets Eval"" is used to derive the Derived AJCC M Descriptor [2990].",Lymph,Lymph,Property,C13252,"A clear, transparent, sometimes faintly yellow and slightly opalescent fluid that is collected from the tissues throughout the body, flows in the lymphatic vessels (through the lymph nodes), and is eventually added to the venous blood circulation. Lymph consists of a clear liquid portion, varying numbers of white blood cells (chiefly lymphocytes), and a few red blood cells.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,lymphNodesAtEvaluation,"This data item is used in CS to identify whether the M (of AJCC TNM) was clinically or pathologically diagnosed and by what methods, ""CS Mets Eval"" is used to derive the Derived AJCC M Descriptor [2990].",Evaluation,Evaluation,Property,C25214,"Systematic, objective appraisal of the significance, effectiveness, and impact of activities or condition according to specified objectives and criteria.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,lymphNodesAtEvaluation,"This data item is used in CS to identify whether the M (of AJCC TNM) was clinically or pathologically diagnosed and by what methods, ""CS Mets Eval"" is used to derive the Derived AJCC M Descriptor [2990].",At,At,Property,C25427,"Used to indicate position, location, or state.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,metEvaluation,"This belongs to the set of Collaborative Staging (CS) data items and is part of the detailed site-specific codes for anatomic EOD effective with 2004 diagnosis. It replaces data items 1090, 1100, and 1110 (Site of Distant Met 1-3).  This modification for ",C-MET_wt_Allele,MET wt Allele,Property,C51540,"Human MET wild-type allele is located within 7q31 and is approximately 126 kb in length. This allele, which encodes hepatocyte growth factor receptor protein, plays a role in the regulation of cellular tyrosine-kinase activity. Mutations in the MET gene are associated with papillary renal carcinoma.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,metEvaluation,"This belongs to the set of Collaborative Staging (CS) data items and is part of the detailed site-specific codes for anatomic EOD effective with 2004 diagnosis. It replaces data items 1090, 1100, and 1110 (Site of Distant Met 1-3).  This modification for ",Oncogene_MET,Oncogene MET,Property,C18248,"The MET oncogene is derived from a chromosomal rearrangement involving the MET and TPR (translocated promoter region) loci and is a cloned gene for Hereditary Papillary Renal Carcinoma.  The MET proto-oncogene encodes hepatocyte growth factor receptor, a disulfide-linked two subunit receptor protein tyrosine kinase.  The human gene is located at 7q31.",NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.CollaborativeStaging,metEvaluation,"This belongs to the set of Collaborative Staging (CS) data items and is part of the detailed site-specific codes for anatomic EOD effective with 2004 diagnosis. It replaces data items 1090, 1100, and 1110 (Site of Distant Met 1-3).  This modification for ",C-MET_Gene,MET Gene,Property,C18325,This gene plays a regulatory role in the modulation of cell-surface receptors and hepatocyte growth factor interactions.,NCI,,1
